procedure,estimate,se,covered,selected_abs_t,rep,seed
Split selection and independent inference,0.06336156555727653,0.12248609136330033,1,0.5172960035874009,644,883607161
Same data selection and inference,-0.1851333305140955,0.08415086405691757,0,2.2000169884040153,645,3997486716
Split selection and independent inference,0.0652297997418783,0.12639971681882473,1,0.5160596984198592,645,3997486716
Same data selection and inference,-0.12773180527482894,0.07995152484558746,1,1.597615624236321,646,1713840270
Split selection and independent inference,-0.009755035999705047,0.12120042472591831,1,0.08048681365403634,646,1713840270
Same data selection and inference,0.14298507354361156,0.08552199898640737,1,1.6719098622371678,647,3027869858
Split selection and independent inference,0.023860514669811202,0.12019909094795367,1,0.1985082789032309,647,3027869858
Same data selection and inference,0.21228465669199204,0.09445882868682078,0,2.2473776103642362,648,4257299097
Split selection and independent inference,-0.14146463542377796,0.1250153593912255,1,1.1315780405916027,648,4257299097
Same data selection and inference,-0.14628842229643993,0.08041088144659236,1,1.8192615186490946,649,1721842650
Split selection and independent inference,-0.12643181817794666,0.12115811622414832,1,1.043527434382041,649,1721842650
Same data selection and inference,0.14602527748842978,0.08355495155033284,1,1.7476555820927657,650,2922972825
Split selection and independent inference,0.05972715678258024,0.10645130736701552,1,0.5610749013786842,650,2922972825
Same data selection and inference,-0.17963981712638924,0.09444960863667316,1,1.9019646531032652,651,2198553368
Split selection and independent inference,-0.010738698082590474,0.13123282592686913,1,0.08182935943614233,651,2198553368
Same data selection and inference,0.1792429374698077,0.08609910837972937,0,2.0818210646186848,652,1172220771
Split selection and independent inference,0.07003993998318077,0.12064966312604279,1,0.5805232950382132,652,1172220771
Same data selection and inference,-0.14369416231532156,0.0825703512969045,1,1.740263424563007,653,2148195029
Split selection and independent inference,0.030892365747737762,0.12358799221109494,1,0.24996251816254073,653,2148195029
Same data selection and inference,-0.16440797178493227,0.08288112359328105,0,1.9836600260358968,654,2902309675
Split selection and independent inference,-0.13968926379961422,0.11861894935970267,1,1.177630256832047,654,2902309675
Same data selection and inference,-0.15064874674763037,0.08435882246428276,1,1.785809027993658,655,1762614241
Split selection and independent inference,0.013121409310191609,0.12158664501625534,1,0.1079181789121442,655,1762614241
Same data selection and inference,0.2169964024862714,0.08383890618319588,0,2.5882542171067198,656,3340118181
Split selection and independent inference,0.1211445835931048,0.12512136450391495,1,0.9682166117147346,656,3340118181
Same data selection and inference,0.13942204832436472,0.08777843414580734,1,1.5883405722728319,657,2791102998
Split selection and independent inference,-0.006332671320850567,0.1224126009553695,1,0.05173218501549036,657,2791102998
Same data selection and inference,-0.12843612729028817,0.08597458912137261,1,1.49388474667755,658,173942950
Split selection and independent inference,0.016641286680119986,0.12487585499522486,1,0.13326264457413592,658,173942950
Same data selection and inference,0.19067388177984015,0.09074709111974556,0,2.1011569564057533,659,2965278521
Split selection and independent inference,-0.22036739463948435,0.13115686830662202,1,1.6801818881822002,659,2965278521
Same data selection and inference,-0.1981700362254892,0.08695835341691298,0,2.2789074130162414,660,2992991705
Split selection and independent inference,-0.05251046008007947,0.11645364166843267,1,0.4509129927390978,660,2992991705
Same data selection and inference,0.18147062952329016,0.08563444720960925,0,2.1191312075513333,661,1490008784
Split selection and independent inference,0.07866993318513696,0.12927395816684006,1,0.6085520572024731,661,1490008784
Same data selection and inference,-0.18216692105421467,0.09462166465773435,1,1.9252136570747216,662,1231310183
Split selection and independent inference,-0.005684790962583713,0.1365693666936015,1,0.04162566686962644,662,1231310183
Same data selection and inference,-0.15248536012379493,0.07754374006600404,0,1.9664431970137337,663,3633838270
Split selection and independent inference,-0.0015373921097503768,0.11874659002972507,1,0.012946831646833239,663,3633838270
Same data selection and inference,-0.1811831238399036,0.08578154676732022,0,2.112145684798121,664,161082514
Split selection and independent inference,0.031181666817346517,0.12809932782550182,1,0.24341788006743093,664,161082514
Same data selection and inference,0.26976533124413826,0.08253364560637727,0,3.2685498048967054,665,229033182
Split selection and independent inference,-0.05320125567994407,0.11719631992113334,1,0.45394988269039144,665,229033182
Same data selection and inference,0.23194192702945876,0.08421910957184622,0,2.7540296757898175,666,480535621
Split selection and independent inference,0.143034921899497,0.12125675216168423,1,1.1796037692711219,666,480535621
Same data selection and inference,0.1687779397487616,0.08775686650684877,1,1.9232448293443765,667,2029858694
Split selection and independent inference,0.002679330367015419,0.11710324456960709,1,0.022880069436699544,667,2029858694
Same data selection and inference,0.11278208296454703,0.08100150226000905,1,1.3923455715984698,668,612812190
Split selection and independent inference,-0.03300113202504761,0.11136611758339067,1,0.29633009339969535,668,612812190
Same data selection and inference,-0.23509449459755494,0.08061921411004232,0,2.9161099769176544,669,3660357100
Split selection and independent inference,0.1266662247965001,0.12750000607342268,1,0.993460539316034,669,3660357100
Same data selection and inference,-0.14788716687568793,0.08226965024782222,1,1.7975908057248935,670,1418970200
Split selection and independent inference,-0.23477503234863067,0.12346493012989454,1,1.9015523849698,670,1418970200
Same data selection and inference,-0.30799843635358376,0.08114401057720379,0,3.7957014222330216,671,3327870805
Split selection and independent inference,-0.13019762291240955,0.11747319953796385,1,1.1083176709623332,671,3327870805
Same data selection and inference,-0.2062374897851554,0.08432161042778097,0,2.4458438203311106,672,2089222574
Split selection and independent inference,0.051982952173258073,0.1162617915401132,1,0.44711982745700823,672,2089222574
Same data selection and inference,-0.16908058984623794,0.0910692407726446,1,1.856615783899523,673,884717090
Split selection and independent inference,-0.023491611313644068,0.12085041575341707,1,0.1943858543405949,673,884717090
Same data selection and inference,-0.2333017439967062,0.08654040414832274,0,2.695870747227471,674,3527373229
Split selection and independent inference,-0.12179052432667688,0.13016883607379515,1,0.9356350413829586,674,3527373229
Same data selection and inference,-0.18697160859126952,0.07735869399037275,0,2.416943706605725,675,3151455439
Split selection and independent inference,-0.12135008314698184,0.11341746889783072,1,1.069941732311951,675,3151455439
Same data selection and inference,-0.16934136957122864,0.08922728106519554,1,1.8978654011377563,676,2491694351
Split selection and independent inference,-0.04742488034626721,0.12386929825172847,1,0.3828622670477222,676,2491694351
Same data selection and inference,0.21104148409043721,0.08405032853344302,0,2.5108942198419286,677,1037939492
Split selection and independent inference,0.10745115904479725,0.11823109264358979,1,0.9088231922943579,677,1037939492
Same data selection and inference,-0.21355533627024975,0.09450558693379865,0,2.2597112318856416,678,1441921355
Split selection and independent inference,0.02193038449165163,0.13465283395076,1,0.16286611910203952,678,1441921355
Same data selection and inference,0.2260848847592457,0.08600822380988407,0,2.628642643045304,679,165688568
Split selection and independent inference,0.15976839792233063,0.11659619223257453,1,1.3702711457646959,679,165688568
Same data selection and inference,0.2317483867144375,0.08854739633926301,0,2.6172241793142077,680,263513421
Split selection and independent inference,0.2703096893342996,0.12942610694329035,0,2.0885252266201526,680,263513421
Same data selection and inference,0.2025573951661227,0.09811150039240356,0,2.0645632199689206,681,2816314583
Split selection and independent inference,0.0497361536125568,0.13384152644286781,1,0.3716047996044591,681,2816314583
Same data selection and inference,-0.2466221679702859,0.08382357886267931,0,2.9421574611399617,682,3667532295
Split selection and independent inference,0.03101237400274227,0.1255630761500456,1,0.2469864147457095,682,3667532295
Same data selection and inference,0.13098554170039173,0.08527634685786063,1,1.5360125817622041,683,1491622543
Split selection and independent inference,-0.047015934710264135,0.12036249510347727,1,0.3906194755255273,683,1491622543
Same data selection and inference,-0.17818947336927654,0.08664119342056155,0,2.0566368759988585,684,708589122
Split selection and independent inference,-0.006994961751489047,0.11222103557042154,1,0.0623320014463735,684,708589122
Same data selection and inference,-0.21384548358553887,0.07626028029329066,0,2.804152866513302,685,4073658156
Split selection and independent inference,0.03544236305111002,0.10700704341721076,1,0.3312152351777766,685,4073658156
Same data selection and inference,0.1755361926811777,0.08291435516914927,0,2.1170784277713484,686,914920309
Split selection and independent inference,-0.24973045963028578,0.12516504372405862,0,1.9952093028533318,686,914920309
Same data selection and inference,0.19816620162085857,0.08701112519864879,0,2.277481197587546,687,752427862
Split selection and independent inference,0.17628770894711082,0.12735847162235078,1,1.3841851798429812,687,752427862
Same data selection and inference,0.22373781212751373,0.08329086301536565,0,2.6862227623483523,688,1695551979
Split selection and independent inference,0.1383950042771061,0.11422779033431169,1,1.2115703531694344,688,1695551979
